col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,scores,anomaly
18.98,9.58,11.389001,209.9,190.2,195.1,200.1,205.2,51.74,44.84827,49.767258,-0.04402731419527628,yes
19.1,9.46,12.079,209.9,190.1,195.0,200.1,205.2,51.86,41.668816,49.96455,-0.0006700222831432789,yes
19.06,9.46,11.9470005,210.2,190.0,194.8,200.0,205.2,51.82,40.530968,49.865902,-0.016317452981146174,yes
19.080000000000002,9.5,11.965,210.1,189.6,194.6,199.8,205.2,51.88,43.674088,49.95222,-0.022915969072857312,yes
19.080000000000002,9.5,11.899,210.0,189.6,194.6,199.8,205.2,51.84,43.950195,49.915226,0.008332373920982628,no
19.080000000000002,9.5,12.024,210.0,189.6,194.6,199.8,205.2,51.84,44.54136,49.989212,-0.0061515239194143145,yes
19.04,9.46,11.830001,210.0,189.5,194.6,199.8,205.2,51.800000000000004,44.90406,50.063198,-0.015604110896775159,yes
19.080000000000002,9.44,11.965,210.0,189.4,194.7,199.8,205.1,51.86,35.048485,50.075527,-0.06582650683497537,yes
19.04,9.5,11.654,210.0,189.4,194.7,199.9,205.1,51.800000000000004,43.53401,49.890564,0.01818323282837564,no
19.080000000000002,9.52,11.928,209.9,189.4,194.7,199.9,205.1,51.88,44.30502,50.063198,-0.01934748886006099,yes
19.04,9.5,11.765,209.9,189.7,194.7,199.9,205.1,51.82,44.45816,49.989212,0.004452198998784351,no
19.04,9.540000000000001,11.761001,210.2,189.7,194.9,199.9,205.0,51.82,44.81098,50.026203,0.0339091621704285,no
19.1,9.46,12.021001,210.1,189.9,194.9,199.9,205.0,51.86,38.09021,50.075527,-0.008827401058131068,yes
19.02,9.52,11.418,210.1,190.2,195.2,199.9,204.9,51.82,43.68143,49.989212,0.07396705736176018,no
19.04,9.46,11.852,210.0,190.2,195.2,199.9,204.8,51.82,44.50718,50.013874,0.0933172691433774,no
19.0,9.52,11.623,210.2,190.2,195.2,200.2,204.8,51.800000000000004,44.816017,49.939888,0.05580976479997135,no
19.06,9.44,11.831,210.1,190.2,195.2,200.2,204.8,51.82,37.95456,50.12485,0.01398672231245024,no
19.06,9.4,11.902,210.0,190.4,195.2,200.2,204.8,51.86,41.727905,50.038536,0.04366496866138447,no
19.02,9.5,11.523001,210.2,190.4,195.2,200.2,204.9,51.78,43.73848,49.939888,0.0417185743540297,no
19.02,9.5,11.523001,210.1,190.7,195.2,200.2,204.9,51.78,44.496098,50.10019,0.04779891851230167,no
19.06,9.48,11.848001,210.0,190.7,195.2,200.2,204.9,51.84,44.909286,49.97688,0.09947991294852643,no
19.04,9.52,11.717001,210.2,190.7,195.2,200.2,204.9,51.800000000000004,36.578445,49.915226,0.04250483716023634,no
19.04,9.46,11.787001,210.1,190.7,195.2,200.2,204.9,51.82,43.416862,49.890564,0.08410370498643299,no
19.04,9.42,11.7630005,210.2,190.7,195.2,200.2,204.9,51.82,44.385357,49.939888,0.051097404028213944,no
19.04,9.5,11.837001,210.2,190.6,195.2,200.2,205.2,51.82,44.773483,49.902897,0.09491027618994141,no
19.04,9.5,11.803,210.0,190.6,195.2,200.2,205.2,51.800000000000004,30.652466,49.939888,0.03929885044679804,no
