col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,scores,anomaly
18.52,9.26,11.292001,210.0,189.9,194.9,199.9,205.2,52.38,31.94521,39.80394,-0.010347344115453572,yes
18.5,9.18,11.236,210.0,189.8,195.2,199.8,205.1,52.34,31.553783,39.853264,0.04625314689342175,no
18.46,9.26,11.133,210.0,189.7,195.2,199.8,205.1,52.300000000000004,31.115608,39.816273,-0.003935936319836908,yes
18.5,9.200000000000001,11.339001,210.0,189.9,195.2,199.8,205.1,52.38,31.674213,39.914917,0.042642599930874436,no
18.5,9.22,11.387,210.0,189.9,195.2,199.9,205.1,52.38,31.82846,39.8286,0.058097500251089895,no
18.48,9.24,11.166,210.0,189.9,195.2,199.9,205.0,52.34,31.573906,39.853264,0.11596679863311588,no
18.44,9.3,11.012,210.0,190.4,195.2,199.9,205.0,52.300000000000004,31.856537,39.840935,-0.038664290547818725,yes
18.5,9.22,11.39,210.0,190.4,195.2,199.9,205.0,52.36,31.874142,39.853264,0.042691414941909867,no
18.5,9.200000000000001,11.245001,210.0,190.4,195.2,199.9,204.8,52.34,31.835423,39.902588,0.054711988975563786,no
18.46,9.26,11.071,210.0,190.2,195.1,199.9,204.8,52.300000000000004,30.498085,39.853264,0.0042909140997094974,no
18.48,9.200000000000001,11.237,210.0,190.4,195.1,200.2,204.8,52.32,31.724663,39.877926,0.04620982584487532,no
18.48,9.26,11.136001,210.0,190.4,195.1,200.2,204.8,52.32,31.78997,39.8286,0.02849519674174017,no
18.48,9.200000000000001,11.101001,210.0,190.3,195.1,200.2,204.8,52.34,31.573753,39.92725,0.0493281850794558,no
18.48,9.24,11.166,210.1,190.4,195.0,200.2,204.9,52.34,31.86636,39.865593,0.060539878982038886,no
18.5,9.200000000000001,11.360001,210.2,190.4,194.9,200.2,204.9,52.38,31.884632,39.877926,-0.009385761713188057,yes
18.5,9.16,11.253,210.2,190.4,194.9,200.2,204.9,52.38,31.71051,39.816273,-0.02369197223615016,yes
18.48,9.28,11.080001,209.9,190.1,194.9,200.2,204.9,52.34,31.81305,39.914917,0.039084821804426795,no
18.48,9.24,11.218,210.2,190.2,194.9,200.2,204.9,52.36,31.956615,39.76695,0.035127612928719465,no
18.46,9.24,11.120001,210.0,190.2,194.9,200.2,205.2,52.34,31.644268,39.80394,0.11247976755929828,no
18.46,9.24,11.120001,210.0,190.0,194.9,200.2,205.2,52.34,30.021172,39.79161,0.04728307225375622,no
18.5,9.26,11.102,210.0,189.7,194.9,200.2,205.2,52.36,31.770458,39.754616,0.03918741709318396,no
18.46,9.24,11.135,210.0,189.7,194.9,200.2,205.2,52.32,31.599941,39.79161,0.06679595177164593,no
18.5,9.26,11.311001,210.0,189.7,194.9,200.1,205.2,52.36,31.15303,39.79161,0.043904348944712734,no
18.48,9.18,11.17,210.1,189.7,194.9,200.1,205.2,52.36,31.729794,39.816273,0.04509696500448218,no
18.48,9.24,11.167001,209.9,189.9,195.2,200.1,205.2,52.32,31.861973,39.779278,0.05790083027797638,no
18.5,9.24,11.297001,210.2,190.2,195.2,200.0,205.2,52.36,31.70723,39.840935,0.05061680068803126,no
18.5,9.22,11.206,210.0,190.2,195.2,200.0,205.2,52.36,31.721172,39.877926,0.10204052450181617,no
18.5,9.24,11.295,209.9,190.2,195.2,200.0,205.1,52.4,32.028828,39.914917,0.03396537923198073,no
18.48,9.200000000000001,11.199,210.2,190.4,195.2,200.0,205.1,52.32,31.591873,39.853264,0.029530484415780767,no
18.48,9.200000000000001,11.199,210.1,190.4,195.2,200.0,205.1,52.32,30.227089,39.877926,-0.0043780035449217936,yes
18.5,9.26,11.204,210.0,190.4,195.2,200.0,205.1,52.36,31.799278,39.877926,0.060739115696453294,no
18.48,9.200000000000001,11.179001,210.0,190.0,195.2,200.0,205.1,52.36,31.623974,39.840935,0.1093503118380153,no
18.46,9.22,11.152,210.0,190.2,195.1,199.8,205.1,52.34,31.346855,39.877926,0.07633326990666517,no
18.48,9.22,11.2560005,209.9,190.2,195.1,199.8,205.0,52.36,31.60862,39.92725,0.050698478938935976,no
18.48,9.22,11.155001,209.9,190.0,195.0,199.8,204.8,52.34,31.84578,39.865593,0.04833602068016757,no
18.48,9.22,11.123,210.2,189.8,195.0,199.8,204.6,52.32,31.856117,39.877926,0.009126516605603707,no
18.48,9.22,11.246,210.0,189.9,195.0,199.8,204.6,52.38,31.327648,39.976574,0.02201450587097864,no
18.48,9.22,11.227,210.0,189.9,195.0,199.8,204.7,52.34,31.844788,39.951912,0.05693458360427789,no
18.5,9.22,11.288,210.0,189.8,194.9,199.8,204.7,52.36,31.65062,40.038227,0.00013632717526690374,no
18.46,9.24,11.073001,210.0,189.9,194.6,199.9,204.7,52.32,30.204353,39.988903,-0.020786006832777648,yes
18.46,9.26,11.102,210.0,190.2,194.7,199.9,204.7,52.32,31.782627,39.92725,0.026153478394673524,no
18.48,9.200000000000001,11.267,210.0,190.2,194.7,199.9,204.9,52.36,31.657982,39.840935,0.05689162830658134,no
18.48,9.200000000000001,11.267,210.1,190.1,194.7,199.9,204.9,52.36,30.568542,39.914917,0.003814229333120367,no
18.5,9.22,11.113001,210.0,190.2,194.7,199.9,205.2,52.38,31.795044,39.902588,0.04384869729966745,no
18.46,9.24,11.067,209.9,190.2,194.7,199.9,205.2,52.300000000000004,31.58329,39.914917,0.0022662884601735156,no
18.46,9.24,11.067,210.2,190.2,194.9,200.2,205.2,52.300000000000004,30.559044,39.914917,-0.01769099686327924,yes
18.52,9.18,11.240001,210.0,190.1,195.2,200.2,205.2,52.38,31.985455,39.80394,0.010291786173742934,no
18.48,9.22,11.1,209.9,189.8,195.2,200.2,205.2,52.34,31.651993,39.8286,0.0626779551987981,no
18.48,9.3,11.158001,210.2,189.9,195.4,200.2,205.2,52.32,30.073738,39.79161,-0.031104695437191965,yes
18.5,9.22,11.366,210.0,190.2,195.4,200.2,205.2,52.38,31.876888,39.816273,0.05396904972154537,no
18.5,9.24,11.242001,210.0,190.2,195.4,200.2,205.2,52.36,31.71833,39.840935,0.09610462157381416,no
18.48,9.28,11.094001,210.0,190.2,195.4,200.2,205.2,52.32,31.533432,39.8286,0.07946956164575619,no
18.52,9.16,11.431001,210.0,190.2,195.4,200.2,205.2,52.38,31.77864,39.853264,-0.009245545570397251,yes
18.48,9.24,11.214001,210.0,190.2,195.4,200.2,205.2,52.34,31.735306,39.816273,0.12005363179564993,no
18.5,9.26,11.211,210.0,190.1,195.3,200.1,205.1,52.36,31.843681,39.865593,0.09398731971023094,no
18.46,9.26,11.115001,210.0,189.9,195.1,200.1,205.1,52.32,31.870499,39.80394,0.07906368311055811,no
18.48,9.22,11.209001,210.0,189.9,195.0,200.1,205.1,52.36,31.555367,39.890255,0.09889947204805061,no
18.48,9.22,11.209001,210.0,189.9,195.0,200.1,205.1,52.36,30.280418,39.865593,0.05825085174382566,no
18.5,9.26,11.123,209.9,189.9,194.8,200.1,205.1,52.38,31.876125,39.8286,0.031016382291129907,no
18.5,9.18,11.228001,210.2,190.2,194.7,200.0,205.0,52.36,31.557732,39.96424,-0.015621100554670475,yes
18.48,9.200000000000001,11.166,210.0,190.2,194.7,199.8,205.0,52.34,19.25642,39.877926,0.0015424965824708536,no
18.5,9.18,11.203,210.0,190.2,194.7,199.8,204.9,52.34,31.72165,39.96424,-0.004814003934394684,yes
18.5,9.200000000000001,11.187,210.1,189.9,194.7,199.8,204.8,52.36,31.837635,39.988903,0.019680227392632754,no
18.46,9.24,11.082001,210.0,189.9,194.7,199.8,204.8,52.34,31.712685,39.92725,0.03427258070052641,no
18.5,9.200000000000001,11.309001,210.0,190.2,194.7,199.9,204.8,52.36,31.802635,39.92725,0.0555802973854812,no
18.5,9.200000000000001,11.226001,210.0,190.2,194.7,199.9,204.8,52.36,31.896343,39.890255,0.08429005791924582,no
18.48,9.200000000000001,11.145,210.0,190.2,194.7,199.9,204.8,52.38,31.83693,39.92725,0.06638068291927557,no
18.46,9.22,11.092001,210.0,190.1,194.7,199.9,204.8,52.32,31.826153,39.988903,0.03340143228456682,no
18.46,9.200000000000001,11.147,210.0,190.2,195.1,199.9,204.8,52.32,31.965122,39.92725,0.04972151976571959,no
18.48,9.26,11.194,210.0,190.2,195.2,199.9,204.9,52.32,31.554985,39.914917,0.07975421763965806,no
18.52,9.24,11.218,210.0,190.1,195.4,199.9,204.9,52.36,30.305176,39.976574,-0.013661561855952131,yes
18.46,9.18,11.118001,210.0,190.1,195.4,199.9,204.9,52.32,31.729012,39.865593,0.01578082308012385,no
18.48,9.22,11.181001,210.0,190.2,195.4,199.9,204.9,52.34,31.760616,39.853264,0.09749550606843027,no
18.48,9.22,11.235001,210.0,190.2,195.4,200.2,204.9,52.36,31.628304,39.877926,0.08609194211409565,no
18.48,9.24,11.094001,210.0,190.0,195.4,200.2,204.9,52.38,31.764374,39.865593,0.0451911912835804,no
18.48,9.26,11.124001,210.0,189.7,195.3,200.2,205.2,52.32,31.882057,39.890255,0.06268346357050653,no
18.5,9.24,11.261001,210.0,189.9,195.3,200.2,205.2,52.34,31.780968,39.853264,0.09246263641446839,no
18.5,9.200000000000001,11.218,210.0,189.9,195.2,200.2,205.2,52.34,31.93613,39.865593,0.09999615164634928,no
18.5,9.18,11.277,210.0,189.9,195.0,200.2,205.2,52.36,31.900558,39.80394,0.06686885638720441,no
18.46,9.26,11.115001,210.0,190.2,194.8,200.2,205.2,52.32,31.728058,39.8286,0.07875770714519964,no
18.48,9.24,11.223001,210.0,190.2,194.8,200.2,205.2,52.34,31.847706,39.840935,0.1180914509517969,no
18.52,9.200000000000001,11.328,210.0,190.2,194.9,200.2,205.2,52.36,31.860847,39.914917,0.03015136937829699,no
18.52,9.200000000000001,11.287001,210.0,189.9,194.8,200.1,205.2,52.34,31.727142,39.93958,0.026486586174618743,no
18.46,9.28,11.01,210.0,189.9,194.8,200.1,205.2,52.300000000000004,30.435143,39.8286,0.0034477125259889663,no
18.5,9.26,11.304001,210.0,189.9,194.8,200.1,205.2,52.38,31.754513,39.92725,0.05648916089433981,no
18.48,9.28,11.110001,210.0,189.9,194.8,200.1,205.1,52.36,31.871758,39.93958,0.07786548522292042,no
18.48,9.26,11.175,210.0,189.9,194.9,200.1,205.1,52.32,31.384506,39.877926,0.09325779780364779,no
18.5,9.26,11.364,210.0,189.9,194.9,200.0,205.1,52.38,31.84515,39.951912,0.04463497623890883,no
18.5,9.18,11.1970005,209.9,189.9,194.9,199.8,205.1,52.34,31.859035,39.890255,0.0352561740321935,no
18.46,9.22,11.070001,210.2,189.7,194.9,199.8,205.0,52.34,31.687737,39.853264,-0.019894114473913094,yes
18.46,9.22,11.132001,210.0,190.2,194.8,199.8,204.9,52.32,30.772629,39.93958,0.05528794140778609,no
18.48,9.200000000000001,11.181001,210.0,190.4,194.9,199.8,204.8,52.34,31.857586,39.877926,0.07516406491603533,no
18.52,9.24,11.325001,210.0,190.4,194.9,199.8,204.8,52.38,31.60799,39.890255,-0.014764848393411412,yes
18.48,9.22,11.123,210.0,190.4,194.9,199.8,204.8,52.34,30.555725,39.865593,0.05864567034129975,no
18.46,9.24,11.070001,210.0,190.4,194.9,199.9,204.8,52.32,31.76855,39.914917,0.03334357928395959,no
18.46,9.3,11.151001,210.0,190.4,195.2,199.9,204.8,52.34,31.900864,39.840935,0.007770390279355999,no
18.52,9.22,11.286,210.0,190.1,195.2,199.9,204.8,52.38,31.45485,39.92725,-0.0024100991835538377,yes
18.48,9.200000000000001,11.206,210.0,189.7,195.2,199.9,204.8,52.36,31.705189,39.96424,0.04360957936167936,no
18.48,9.22,11.163,210.0,189.9,195.2,199.9,204.9,52.32,31.869678,39.92725,0.08475080383333738,no
18.48,9.24,11.207001,210.0,189.9,195.2,199.9,204.9,52.36,31.75724,39.840935,0.09403661715656819,no
18.48,9.200000000000001,11.107,210.0,189.9,195.2,199.9,204.9,52.36,31.257896,39.890255,0.07246307278584635,no
18.48,9.26,11.110001,210.0,189.9,195.2,199.9,204.9,52.32,31.821213,39.877926,0.07114035200417063,no
18.5,9.200000000000001,11.304001,210.0,190.2,195.1,200.2,204.9,52.36,31.584759,39.877926,0.0808882079134784,no
18.48,9.26,11.195001,210.0,190.2,195.1,200.2,204.9,52.32,30.857544,39.853264,0.07193910237710383,no
18.5,9.18,11.252001,210.0,190.2,195.2,200.2,205.2,52.36,31.866531,39.865593,0.1045881223664965,no
18.46,9.24,11.022,210.0,190.2,195.2,200.2,205.2,52.34,31.851158,39.840935,0.08787929118057192,no
18.54,9.14,11.454,210.0,190.2,195.1,200.2,205.2,52.38,31.489372,39.914917,-0.04619850513960855,yes
18.48,9.22,11.205001,210.0,190.2,195.1,200.2,205.2,52.36,31.793919,39.840935,0.12700479106510565,no
18.5,9.22,11.134001,210.0,190.0,195.0,200.2,205.2,52.34,31.874313,39.840935,0.11214124392585345,no
18.5,9.18,11.189,210.0,189.7,195.0,200.2,205.2,52.34,31.717606,39.902588,0.05666458444002476,no
18.46,9.24,11.097,210.1,189.7,194.9,200.2,205.2,52.34,29.98825,39.877926,0.009339298004522045,no
18.5,9.200000000000001,11.344001,210.0,189.9,194.8,200.2,205.2,52.36,31.776142,39.92725,0.05541419408562143,no
18.48,9.200000000000001,11.259001,209.9,189.9,194.8,200.2,205.2,52.34,31.738796,39.853264,0.08634223897050591,no
18.5,9.200000000000001,11.251,210.2,189.9,194.8,200.1,205.2,52.36,30.41092,39.902588,-0.007717363992162385,yes
18.46,9.3,11.029,210.0,189.9,194.9,200.1,205.2,52.32,31.740074,39.865593,0.01905690539809446,no
18.52,9.18,11.451,210.0,190.2,194.9,200.1,205.1,52.38,31.651669,39.951912,0.0031803373416265934,no
18.5,9.28,11.269001,210.0,190.2,194.9,200.0,205.1,52.34,31.238785,39.890255,0.052234752962464936,no
18.5,9.200000000000001,11.198001,210.0,190.1,194.9,200.0,205.0,52.34,31.744576,39.976574,0.08009084397019295,no
18.46,9.26,11.135,210.0,190.2,194.9,200.0,205.0,52.32,31.874714,39.877926,0.07171842740242457,no
18.52,9.16,11.408001,209.8,190.2,194.9,199.8,205.0,52.36,31.70784,39.988903,-0.02954121253048958,yes
18.52,9.16,11.408001,209.9,190.2,194.9,199.8,205.0,52.36,30.078087,40.025894,-0.07472441128152674,yes
18.52,9.200000000000001,11.31,210.2,190.0,194.9,199.8,204.9,52.4,31.890831,40.001232,-0.05057424219935491,yes
18.46,9.200000000000001,11.015,210.1,189.7,194.9,199.8,204.8,52.300000000000004,31.578999,39.853264,-0.04206096692084893,yes
18.46,9.200000000000001,11.128,210.0,189.9,195.2,199.8,204.8,52.300000000000004,31.338196,39.96424,0.003330856869324661,no
18.5,9.26,11.315001,209.9,190.2,195.2,199.8,204.8,52.32,31.80008,40.013565,-0.014891523208622193,yes
18.52,9.120000000000001,11.364,210.2,190.1,195.2,199.8,204.8,52.36,31.852112,39.951912,-0.06005545986628258,yes
18.52,9.24,11.354,210.1,189.9,195.2,199.9,204.8,52.36,31.680756,39.976574,-0.025443152803626967,yes
18.44,9.24,11.008,210.0,190.2,195.2,199.9,204.8,52.300000000000004,30.217667,39.877926,-0.048058114669538354,yes
18.48,9.200000000000001,11.293,210.0,190.2,195.1,199.9,204.9,52.32,31.687012,40.025894,0.06753687000780462,no
18.48,9.24,11.188001,210.0,190.2,195.2,199.9,204.9,52.34,31.898384,39.914917,0.12426081552212309,no
18.5,9.22,11.196,209.9,190.2,195.1,199.9,204.9,52.36,31.581802,39.96424,0.07368717676485559,no
18.46,9.24,11.112,209.9,190.2,195.2,199.9,204.9,52.300000000000004,31.799831,39.96424,0.035387083678726006,no
18.5,9.24,11.2630005,210.2,190.2,195.1,200.2,204.9,52.34,31.856194,39.914917,0.03727326830037425,no
18.54,9.18,11.446,210.1,190.1,195.2,200.2,205.2,52.36,31.706104,39.93958,-0.05122641530536243,yes
18.54,9.18,11.446,210.0,190.0,195.1,200.2,205.2,52.36,30.101967,39.840935,-0.06378236098275003,yes
18.5,9.24,11.141001,210.0,190.2,195.1,200.2,205.2,52.34,31.74488,39.79161,0.10427385144206708,no
18.48,9.22,11.208,210.0,190.2,195.1,200.2,205.2,52.32,31.977386,39.902588,0.09811336294880729,no
18.48,9.24,11.201,210.0,190.1,195.1,200.2,205.2,52.32,31.75785,39.80394,0.08215237863019181,no
18.5,9.22,11.185,210.0,190.0,195.1,200.2,205.2,52.32,31.082115,39.816273,0.06599153632074889,no
18.48,9.24,11.192,210.0,189.7,195.0,200.2,205.2,52.300000000000004,31.796284,39.853264,0.051754798386404066,no
18.52,9.14,11.422001,210.0,189.7,195.0,200.2,205.2,52.36,31.5699,39.853264,-0.009628877398893398,yes
18.52,9.18,11.360001,210.0,189.9,194.9,200.1,205.2,52.34,30.920868,39.877926,0.024466172460110736,no
18.48,9.26,11.104,210.0,189.9,194.6,200.1,205.1,52.32,31.725426,39.816273,0.06592472730942334,no
18.48,9.24,11.071,209.9,189.9,194.6,200.1,205.1,52.300000000000004,31.851425,39.865593,0.02042428882179803,no
18.5,9.18,11.302001,210.2,189.9,194.7,200.1,205.1,52.34,31.7737,39.92725,0.007954914587408934,no
18.5,9.18,11.302001,210.1,190.2,194.7,200.0,205.1,52.34,29.99794,39.951912,-0.04366677657330653,yes
18.52,9.26,11.3220005,210.0,190.1,194.7,200.0,205.1,52.36,31.802158,39.951912,0.03744805146969765,no
18.46,9.18,11.082001,210.0,190.1,194.7,200.0,205.1,52.32,31.593113,39.914917,0.04093605405558487,no
18.48,9.22,11.144,209.9,190.2,194.7,199.8,205.0,52.300000000000004,31.325912,39.877926,-0.002816850828443851,yes
18.48,9.200000000000001,11.237,209.9,190.2,194.9,199.8,205.0,52.32,31.78938,39.902588,0.059288269592328025,no
18.48,9.18,11.193001,210.2,190.2,195.2,199.8,204.8,52.32,25.10789,39.93958,-0.062069151249676935,yes
18.5,9.200000000000001,11.238001,210.0,190.0,195.2,199.8,204.8,52.36,31.634636,39.93958,0.08415218701162502,no
18.44,9.24,10.955001,210.0,189.9,195.4,199.8,204.8,52.28,30.465126,39.840935,-0.06900322193221331,yes
18.48,9.200000000000001,11.252001,209.9,190.2,195.4,199.8,204.8,52.32,31.701603,39.988903,-0.002423797157859564,yes
18.5,9.200000000000001,11.334001,209.9,190.2,195.4,199.9,204.8,52.34,31.807976,39.914917,0.03357548610444605,no
18.5,9.22,11.279,210.2,190.2,195.4,199.9,204.8,52.36,31.552238,40.038227,-0.023148349833476245,yes
18.48,9.22,11.107,210.0,190.1,195.4,199.9,204.8,52.300000000000004,31.796722,39.902588,0.06422673883075092,no
18.46,9.26,11.139001,210.0,190.2,195.3,199.9,204.8,52.32,31.79676,39.865593,0.06655154111501022,no
18.52,9.22,11.374001,210.1,190.2,195.3,199.9,204.9,52.34,31.557274,39.988903,-0.017500680509330735,yes
18.5,9.22,11.192,210.0,190.0,195.3,200.2,204.9,52.32,20.972424,39.92725,-0.021055886095582954,yes
18.46,9.22,11.099001,210.1,189.9,195.2,200.2,204.9,52.300000000000004,31.709099,39.8286,-0.0002136124120122318,yes
18.48,9.24,11.210001,210.0,189.9,195.0,200.2,204.9,52.300000000000004,32.026253,39.914917,0.058827715999035524,no
